_id,user_id,userName,dateOfJoin,mobileNumber,email,city,state,pin,dateOfBirth,gender,reportingUserId,reporterName,roles,designationId,designation,departmentId,department,user_status,password,requirePasswordChange
66163686d969750d958a617d,JMAN365,Jeanette Sandoval,11/11/2020,7853999897,Jeanette@gmail.com,West Donna,Chhattisgarh,702871,06/07/1976,male,,Brian Silva,user,9a7a408b-b7b4-48ed-b0f5-282f9359c1b5,Senior Consultant,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,#7soOgAWBF,False
66163686d969750d958a617e,JMAN935,Kelly Griffith,12/07/2024,3015814333,Kelly@yahoo.com,Port Andrea,Odisha,936395,24/02/1983,male,,Jennifer Ortiz,admin,44abc727-c27c-44fb-a4f2-3809a861c7fe,Consultant,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,5^2o!5HaKY,True
66163686d969750d958a617f,JMAN477,Adam Nelson,31/03/2016,9645851503,Adam@yahoo.com,Jodybury,Odisha,353944,08/12/2001,male,,Annette Huang,admin,cfeffaef-de11-458c-9f02-4c0be55dccc3,Software Engineer,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,HD%K0hdn7_,True
66163686d969750d958a6180,JMAN254,Travis Welch,07/01/2017,4996611705,Travis@yahoo.com,Andersontown,Uttarakhand,546862,21/03/1979,male,,Zachary Ramsey,user,b66c6dd2-7c75-4627-ad43-5a181149a339,CEO,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,)j4YdrCTXk,True
66163686d969750d958a6181,JMAN566,Chelsea Soto,26/02/2010,8181423219,Chelsea@gmail.com,Boyerfort,Uttarakhand,881116,19/07/2002,male,,Julie Pena,user,60279bde-9f70-48fa-a94e-c3aae5a1de3b,Senior Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,fwiI2Cg%b),True
66163686d969750d958a6182,JMAN446,Catherine Collier,28/06/2013,6623342119,Catherine@yahoo.com,Rogerview,Nagaland,523995,29/08/1975,female,,Natalie Wagner,admin,2ae60d87-63e2-41c7-a1fa-abc8dab6e151,Solutions Consultant,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,#9L8L)s0Bn,False
66163686d969750d958a6183,JMAN378,James Smith,24/12/2018,8736318548,James@gmail.com,Kimberlymouth,Goa,871121,04/05/1980,male,,Daniel Taylor,user,2ae60d87-63e2-41c7-a1fa-abc8dab6e151,Solutions Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,active,@6Z16oovP*,False
66163686d969750d958a6184,JMAN941,Lauren Brown,09/05/2016,4721584583,Lauren@gmail.com,Josephfort,Odisha,798568,27/10/1997,male,,Carol Wood,admin,b66c6dd2-7c75-4627-ad43-5a181149a339,CEO,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,up2aDPvxz*,False
66163686d969750d958a6185,JMAN633,Thomas Bender,25/02/2021,5941243255,Thomas@yahoo.com,Richardburgh,Goa,322876,28/09/1975,male,,Joel Joseph,user,cfeffaef-de11-458c-9f02-4c0be55dccc3,Software Engineer,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,B@@6Iiyp7C,False
66163686d969750d958a6186,JMAN449,Paula Marshall,08/08/2016,1821472656,Paula@yahoo.com,Andrewville,Madhya Pradesh,708266,19/12/1993,female,,Christopher Hall,admin,2cf352c0-6886-4751-a3ae-403ea05ce927,Business Administrator,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,!8hYQaR&Nt,True
66163686d969750d958a6187,JMAN937,James Summers,10/10/2015,5797932994,James@yahoo.com,Jerryville,Arunachal Pradesh,587483,19/11/1994,female,,Zachary Martinez,admin,60279bde-9f70-48fa-a94e-c3aae5a1de3b,Senior Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,^3MwwRpYrs,True
66163686d969750d958a6188,JMAN653,Karen Roberts,26/07/2022,3513956745,Karen@yahoo.com,Danielchester,Tripura,776342,21/02/1990,female,,Joseph Romero,user,47481970-9b6f-4a98-9be5-d5e8d071df54,Intern,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,@B4omL!fv$,True
66163686d969750d958a6189,JMAN908,Roy Hooper,28/03/2010,3832088713,Roy@gmail.com,Andersonview,Tamil Nadu,334082,06/12/1984,male,,Michael Hampton,admin,cfeffaef-de11-458c-9f02-4c0be55dccc3,Software Engineer,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,YWL4EAKqX+,False
66163686d969750d958a618a,JMAN956,Derek Warren,27/04/2015,4698350227,Derek@gmail.com,Port Jasonfort,Assam,536145,04/02/1994,male,,Lauren Daniels,admin,9a7a408b-b7b4-48ed-b0f5-282f9359c1b5,Senior Consultant,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,Vfj&6XXtze,True
66163686d969750d958a618b,JMAN275,Ryan Stevens,07/01/2019,7447898983,Ryan@yahoo.com,Teresashire,Mizoram,852640,29/10/1994,female,,Angel Ramirez,user,0b1374c4-7f73-4bb8-ab1d-ab4653aad0fe,Senior Associate Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,+75Fm!D%r_,True
66163686d969750d958a618c,JMAN90,Michael Rodriguez,01/05/2011,3111531691,Michael@yahoo.com,Hillmouth,West Bengal,147221,24/12/2002,male,,Linda Alvarado,admin,9a7a408b-b7b4-48ed-b0f5-282f9359c1b5,Senior Consultant,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,#50*T0*bOp,True
66163686d969750d958a618d,JMAN818,Kimberly Villarreal,16/12/2019,6844626060,Kimberly@yahoo.com,New Michelleborough,Bihar,903852,08/10/1973,male,,Austin Stein,admin,2ae60d87-63e2-41c7-a1fa-abc8dab6e151,Solutions Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,active,@X3T(ppGFr,False
66163686d969750d958a618e,JMAN861,Timothy Elliott,26/03/2016,7472762371,Timothy@yahoo.com,Andrewshire,Punjab,432930,29/10/1974,male,,Francisco Brooks,user,bf6d8854-f128-42d9-9544-f939a7e96fb4,Solution Enabler,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,UdmFIPsc#3,True
66163686d969750d958a618f,JMAN656,Jacqueline Jones,28/11/2015,7212638490,Jacqueline@gmail.com,New Jose,Goa,608507,11/12/1974,female,,Kim Mitchell,admin,60279bde-9f70-48fa-a94e-c3aae5a1de3b,Senior Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,T(&)61NgKg,False
66163686d969750d958a6190,JMAN341,Traci Douglas,29/06/2016,6423206249,Traci@yahoo.com,South Kennethville,Meghalaya,854434,31/10/1993,female,,Anthony Bowers,user,9a7a408b-b7b4-48ed-b0f5-282f9359c1b5,Senior Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,active,eD2YuwQu&),True
66163686d969750d958a6191,JMAN329,Brittany Villa,25/09/2015,2842414706,Brittany@gmail.com,North Thomas,Manipur,566582,17/04/2000,female,,Gary Nguyen,user,bf6d8854-f128-42d9-9544-f939a7e96fb4,Solution Enabler,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,+EaXnt4Nn7,False
66163686d969750d958a6192,JMAN591,John Cline,03/04/2023,9956268864,John@yahoo.com,Tiffanyburgh,Chhattisgarh,120274,17/09/1992,female,,Robert Graham,admin,bf6d8854-f128-42d9-9544-f939a7e96fb4,Solution Enabler,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,rT3nOMh^^t,False
66163686d969750d958a6193,JMAN949,Suzanne Nguyen,21/08/2022,5281143687,Suzanne@yahoo.com,North Tara,Uttar Pradesh,403604,07/04/1998,male,,Brandon Hicks,user,9f83ecca-2557-416f-98e3-5ae2343b87b8,Manager,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,%LC&B8Mc%M,False
66163686d969750d958a6194,JMAN848,Matthew Sanchez,20/12/2021,6322031873,Matthew@gmail.com,New Cindy,Telangana,646833,01/10/1973,female,,Cindy Sutton,user,47481970-9b6f-4a98-9be5-d5e8d071df54,Intern,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,3dz&5X4g$y,True
66163686d969750d958a6195,JMAN370,Brian Banks,09/09/2021,7214692020,Brian@yahoo.com,West Kaitlyn,Rajasthan,621181,27/10/1991,male,,Amber Howell,admin,44abc727-c27c-44fb-a4f2-3809a861c7fe,Consultant,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,)rlMHidtG9,True
66163686d969750d958a6196,JMAN931,Robert Mendoza,12/04/2015,2844606339,Robert@yahoo.com,Longmouth,Uttar Pradesh,798446,25/01/1987,male,,Jason Watts MD,user,60279bde-9f70-48fa-a94e-c3aae5a1de3b,Senior Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,#oMk7s_EC2,False
66163686d969750d958a6197,JMAN268,Wanda Rodriguez,03/06/2014,1447696029,Wanda@yahoo.com,Collinsfurt,Kerala,253046,31/01/1974,male,,Stanley Mcconnell,user,2cf352c0-6886-4751-a3ae-403ea05ce927,Business Administrator,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,Mju9@1JtDP,False
66163686d969750d958a6198,JMAN228,Glenn Quinn,01/09/2015,7747026545,Glenn@gmail.com,North Wanda,Jharkhand,516141,25/06/1985,female,,Brenda Li,user,0b1374c4-7f73-4bb8-ab1d-ab4653aad0fe,Senior Associate Consultant,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,!zv3C7#rWx,False
66163686d969750d958a6199,JMAN442,Timothy Brewer,16/02/2016,8282298030,Timothy@yahoo.com,West Michelle,Manipur,396732,28/08/1986,female,,Peter Herrera,admin,b66c6dd2-7c75-4627-ad43-5a181149a339,CEO,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,2yWkp^q*_p,True
66163686d969750d958a619a,JMAN746,Alyssa King,02/10/2017,9522476290,Alyssa@gmail.com,Anthonyton,Jharkhand,678177,29/03/1974,male,,Lauren Park,admin,bf6d8854-f128-42d9-9544-f939a7e96fb4,Solution Enabler,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,(Go5aSmfP2,False
66163686d969750d958a619b,JMAN679,Edward Powers,15/08/2020,6502923399,Edward@gmail.com,Andrewston,Goa,612433,30/06/1995,female,,Andrea Beck,user,0b1374c4-7f73-4bb8-ab1d-ab4653aad0fe,Senior Associate Consultant,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,Q4OjcPh4#!,False
66163686d969750d958a619c,JMAN662,Kelli Johnson,24/06/2021,3465510777,Kelli@gmail.com,North Barbara,Assam,148552,09/06/1983,male,,Peter Stanley,user,bf6d8854-f128-42d9-9544-f939a7e96fb4,Solution Enabler,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,active,)NvV71KciX,False
66163686d969750d958a619d,JMAN834,Angela Lewis,21/02/2011,2138067543,Angela@yahoo.com,South Cameron,Telangana,823766,03/08/1992,female,,Tonya Hays,admin,44abc727-c27c-44fb-a4f2-3809a861c7fe,Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,#9UtdXLfnI,True
66163686d969750d958a619e,JMAN394,Tracy Williamson,11/12/2011,1463986275,Tracy@gmail.com,Morganstad,Arunachal Pradesh,814653,29/03/1982,male,,Alex Duffy,user,2ae60d87-63e2-41c7-a1fa-abc8dab6e151,Solutions Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,IX1@0Wfk@&,True
66163686d969750d958a619f,JMAN843,Leslie Ross,10/11/2022,8227626985,Leslie@yahoo.com,Velasquezchester,Maharashtra,353116,23/11/1993,male,,Omar Warren,admin,2ae60d87-63e2-41c7-a1fa-abc8dab6e151,Solutions Consultant,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,7s8wCToPQ*,True
66163686d969750d958a61a0,JMAN914,Leah Rowe,28/03/2016,3984144608,Leah@gmail.com,Contreraschester,Gujarat,218522,19/12/1983,female,,Charles Quinn,admin,2cf352c0-6886-4751-a3ae-403ea05ce927,Business Administrator,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,wq9gT01Bq_,True
66163686d969750d958a61a1,JMAN776,Paul Cooper,14/03/2014,2425833617,Paul@gmail.com,Guerrerobury,Andhra Pradesh,533647,23/06/1975,female,,Cynthia Shepherd,user,2cf352c0-6886-4751-a3ae-403ea05ce927,Business Administrator,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,H4FfYpq*!t,True
66163686d969750d958a61a2,JMAN147,Heather Smith,28/04/2013,4818088868,Heather@gmail.com,Ramirezview,Haryana,101687,05/09/1988,female,,Timothy Figueroa,admin,bf6d8854-f128-42d9-9544-f939a7e96fb4,Solution Enabler,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,wE2DhEnj!A,False
66163686d969750d958a61a3,JMAN961,Scott Dalton,01/10/2017,1477726244,Scott@gmail.com,Johnsonville,Kerala,459391,05/06/1983,female,,Mark Roberts,user,9f83ecca-2557-416f-98e3-5ae2343b87b8,Manager,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,#1c+IkqF^e,False
66163686d969750d958a61a4,JMAN102,Heather Frey,02/05/2020,1944366448,Heather@yahoo.com,Lake Sandra,Arunachal Pradesh,743149,18/05/1978,female,,Darlene Jacobs,user,0b1374c4-7f73-4bb8-ab1d-ab4653aad0fe,Senior Associate Consultant,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,z%88T(JuTV,True
66163686d969750d958a61a5,JMAN87,Robert Thompson,18/05/2016,3528981508,Robert@yahoo.com,Bethbury,West Bengal,525789,16/09/1974,male,,Eric Wells,admin,60279bde-9f70-48fa-a94e-c3aae5a1de3b,Senior Software Engineer,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,^jis31Vr#n,False
66163686d969750d958a61a6,JMAN857,Larry Oconnor,29/03/2024,3947643918,Larry@yahoo.com,East Rebeccafurt,Uttarakhand,710848,24/08/1978,female,,Jeffrey Jones,user,2cf352c0-6886-4751-a3ae-403ea05ce927,Business Administrator,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,Z872TKi4+L,True
66163686d969750d958a61a7,JMAN762,Sherry Johnson,19/04/2017,8047458328,Sherry@gmail.com,Brooksborough,Maharashtra,104029,21/04/1985,male,,Alicia Benjamin,admin,b66c6dd2-7c75-4627-ad43-5a181149a339,CEO,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,dO4OdP0gY&,True
66163686d969750d958a61a8,JMAN604,Paul Davis,18/10/2019,5258849060,Paul@gmail.com,Rogerhaven,Kerala,344762,23/05/1989,female,,Todd Thomas,user,9a7a408b-b7b4-48ed-b0f5-282f9359c1b5,Senior Consultant,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,d3G$tFp7^7,False
66163686d969750d958a61a9,JMAN815,Christina Ellison,04/03/2017,5482989210,Christina@gmail.com,Dixonton,Nagaland,732037,07/01/1975,female,,Mr. Andrew Rhodes,user,9f83ecca-2557-416f-98e3-5ae2343b87b8,Manager,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,%zVoYk3z@2,False
66163686d969750d958a61aa,JMAN943,Arthur Brown,15/10/2013,2900702596,Arthur@gmail.com,Port Davidberg,Jharkhand,989775,26/04/1981,female,,Jacob Reid,user,47481970-9b6f-4a98-9be5-d5e8d071df54,Intern,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,)B*6EvUiLU,True
66163686d969750d958a61ab,JMAN622,James Garcia,16/02/2013,9527924641,James@yahoo.com,Owensview,Uttarakhand,305431,01/04/1984,female,,Nicole Good,user,60279bde-9f70-48fa-a94e-c3aae5a1de3b,Senior Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,&fhs7)0hC7,False
66163686d969750d958a61ac,JMAN77,Jennifer White,25/08/2023,3739640532,Jennifer@yahoo.com,North Jenniferton,Meghalaya,989833,11/12/1975,female,,Elizabeth Garcia,user,cfeffaef-de11-458c-9f02-4c0be55dccc3,Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,^fOPS#%oK6,False
66163686d969750d958a61ad,JMAN433,Kyle Miller,26/09/2016,9896076960,Kyle@yahoo.com,Billytown,Manipur,736863,25/05/1984,male,,David Sanchez,admin,bf6d8854-f128-42d9-9544-f939a7e96fb4,Solution Enabler,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,%J9Ri)L&Z_,True
66163686d969750d958a61ae,JMAN674,Jeffrey Lynn,19/11/2018,6956613358,Jeffrey@yahoo.com,Port Amber,West Bengal,466921,12/11/2000,female,,Kimberly Rich,admin,9f83ecca-2557-416f-98e3-5ae2343b87b8,Manager,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,+svGnH)yu4,True
66163686d969750d958a61af,JMAN893,Kayla Jones,07/05/2010,4381431208,Kayla@gmail.com,East Calvinton,Kerala,798621,22/05/1983,male,,Michael Perez,user,2cf352c0-6886-4751-a3ae-403ea05ce927,Business Administrator,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,!4c0Vw5Qzl,True
66163686d969750d958a61b0,JMAN704,Nicholas Robertson,22/08/2018,4153872151,Nicholas@yahoo.com,Cassandramouth,Nagaland,125923,08/04/1991,female,,Catherine Byrd,user,9f83ecca-2557-416f-98e3-5ae2343b87b8,Manager,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,HV(hh9Vy7!,True
66163686d969750d958a61b1,JMAN550,Vickie Davis,19/10/2020,1620436716,Vickie@yahoo.com,Port Trevor,Telangana,884106,26/04/2000,female,,Jason Morris,user,2ae60d87-63e2-41c7-a1fa-abc8dab6e151,Solutions Consultant,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,t23Z@@zp#w,True
66163686d969750d958a61b2,JMAN898,Elizabeth Lloyd,03/04/2012,1269287911,Elizabeth@yahoo.com,East Jennifer,Punjab,431963,14/02/1977,male,,Diane Daniel,user,cfeffaef-de11-458c-9f02-4c0be55dccc3,Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,8VAz4gMR$j,True
66163686d969750d958a61b3,JMAN237,Christopher Mccormick,01/02/2022,4255581488,Christopher@yahoo.com,Smithville,Telangana,858658,13/04/1992,male,,James Jackson,admin,9a7a408b-b7b4-48ed-b0f5-282f9359c1b5,Senior Consultant,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,&nTLYKqe!2,False
66163686d969750d958a61b4,JMAN152,Ashley Ball,20/11/2023,6810368479,Ashley@gmail.com,Haleyberg,Uttar Pradesh,438115,06/11/1979,female,,Carolyn Herrera,admin,47481970-9b6f-4a98-9be5-d5e8d071df54,Intern,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,H6OE)f_d&c,True
66163686d969750d958a61b5,JMAN875,Jason Ryan,03/12/2013,1937647210,Jason@gmail.com,Port Shannonton,Bihar,869637,06/02/1988,female,,Timothy Dunn,admin,cfeffaef-de11-458c-9f02-4c0be55dccc3,Software Engineer,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,V1x*xeSQ$t,False
66163686d969750d958a61b6,JMAN407,David Cannon,21/02/2023,3936593827,David@yahoo.com,West Melinda,West Bengal,282078,09/07/2001,male,,Robert Myers,user,47481970-9b6f-4a98-9be5-d5e8d071df54,Intern,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,Dxm(0gWwr+,False
66163686d969750d958a61b7,JMAN375,Deanna Hayes,19/05/2012,2909773926,Deanna@yahoo.com,Fryebury,Kerala,987911,04/05/1999,female,,Kenneth Smith,user,47481970-9b6f-4a98-9be5-d5e8d071df54,Intern,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,M!Vy6Cl_mk,False
66163686d969750d958a61b8,JMAN734,Theresa White,10/01/2013,9704139685,Theresa@yahoo.com,Carolview,Haryana,490175,22/03/1984,male,,Aaron Contreras,admin,9a7a408b-b7b4-48ed-b0f5-282f9359c1b5,Senior Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,sU#(T5IkwH,True
66163686d969750d958a61b9,JMAN540,Karla Nguyen,26/02/2014,1447127335,Karla@gmail.com,Millerchester,Goa,138669,11/03/2002,male,,Christie Miller,user,44abc727-c27c-44fb-a4f2-3809a861c7fe,Consultant,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,xU7y*Nhvh(,True
66163686d969750d958a61ba,JMAN897,Michael Kent,21/01/2011,2023196697,Michael@yahoo.com,Dyerbury,Tripura,410169,03/07/1975,female,,Dennis Dunlap,admin,44abc727-c27c-44fb-a4f2-3809a861c7fe,Consultant,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,active,)G7B6YbA7!,True
66163686d969750d958a61bb,JMAN68,Allison Sanders,05/03/2019,3515276311,Allison@yahoo.com,Michaelside,Uttarakhand,501736,05/03/1978,male,,Maria Barrett,admin,bf6d8854-f128-42d9-9544-f939a7e96fb4,Solution Enabler,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,r5aHd&(C*s,False
66163686d969750d958a61bc,JMAN567,Angela Miller,24/02/2023,6225066842,Angela@gmail.com,New Rebeccafurt,Himachal Pradesh,262812,05/06/1978,female,,Matthew Greene,admin,b66c6dd2-7c75-4627-ad43-5a181149a339,CEO,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,active,%w0M4qNnc7,False
66163686d969750d958a61bd,JMAN795,Cynthia Hickman,18/05/2020,1802285703,Cynthia@gmail.com,North Molly,Uttar Pradesh,320697,16/06/1983,male,,Anthony Banks,user,60279bde-9f70-48fa-a94e-c3aae5a1de3b,Senior Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,lZ0BjWYe%),True
66163686d969750d958a61be,JMAN463,Catherine Bryant,13/01/2021,1598736406,Catherine@gmail.com,Jameston,Uttar Pradesh,585902,18/07/1997,female,,Jose Wang,user,2ae60d87-63e2-41c7-a1fa-abc8dab6e151,Solutions Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,active,cuSk_zTW$0,True
66163686d969750d958a61bf,JMAN865,Cynthia Davis,09/01/2013,2074043507,Cynthia@gmail.com,East Rebecca,Tamil Nadu,426078,29/01/1985,female,,Kayla Smith,user,9f83ecca-2557-416f-98e3-5ae2343b87b8,Manager,3498abc8-5a1a-4197-97f0-42aa94590ff1,Operations,left,&#5Haf^B59,False
66163686d969750d958a61c0,JMAN838,Robert Stein,02/01/2016,4595769951,Robert@yahoo.com,Amyhaven,Karnataka,336038,15/03/1988,male,,Hannah Gomez MD,user,bf6d8854-f128-42d9-9544-f939a7e96fb4,Solution Enabler,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,%0pB3hKp*+,False
66163686d969750d958a61c1,JMAN612,Mrs. Brandy Williams,21/11/2016,7640796570,Mrs.@gmail.com,Lake Elizabethland,Mizoram,771766,19/05/1977,female,,Jerry Guzman,user,b66c6dd2-7c75-4627-ad43-5a181149a339,CEO,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,5&JpfkZq*X,False
66163686d969750d958a61c2,JMAN910,Daniel Warren PhD,23/06/2021,1717883043,Daniel@gmail.com,Lake Dennis,Uttarakhand,975442,31/12/1988,female,,Cynthia Johnson,admin,2cf352c0-6886-4751-a3ae-403ea05ce927,Business Administrator,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,(3+aw6Lqw+,False
66163686d969750d958a61c3,JMAN903,Joshua Cooper,21/12/2020,8920177639,Joshua@yahoo.com,East Justin,Nagaland,599628,21/12/1977,male,,Bryan Patel,user,9a7a408b-b7b4-48ed-b0f5-282f9359c1b5,Senior Consultant,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,@Z1cC*aQ9G,False
66163686d969750d958a61c4,JMAN796,Zachary Moore,12/04/2011,7429162091,Zachary@yahoo.com,Ashleyborough,Goa,354115,27/06/2000,female,,Philip King,admin,60279bde-9f70-48fa-a94e-c3aae5a1de3b,Senior Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,wqnZ)0NY&5,False
66163686d969750d958a61c5,JMAN777,Mark Baker,01/06/2018,2488503742,Mark@yahoo.com,New Michelleport,Gujarat,434250,24/10/2000,female,,Gabriel Lewis,user,47481970-9b6f-4a98-9be5-d5e8d071df54,Intern,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,U(c8Y&wuZ@,False
66163686d969750d958a61c6,JMAN613,Lauren Walls,30/12/2010,1914296207,Lauren@yahoo.com,Paulport,Uttarakhand,295666,12/11/2002,male,,Melissa Chen,admin,0b1374c4-7f73-4bb8-ab1d-ab4653aad0fe,Senior Associate Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,)SDnK4OzK^,True
66163686d969750d958a61c7,JMAN986,Jason Atkins,18/03/2020,2333375000,Jason@yahoo.com,Emilymouth,Bihar,995266,17/09/1974,male,,Ronald Davis,admin,b66c6dd2-7c75-4627-ad43-5a181149a339,CEO,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,left,L3b!8Sktxt,False
66163686d969750d958a61c8,JMAN66,Debbie Ray,27/02/2024,6834844005,Debbie@yahoo.com,Judithfurt,Odisha,281773,29/12/1979,male,,Katherine Young,user,9f83ecca-2557-416f-98e3-5ae2343b87b8,Manager,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,n4reeFG5#f,True
66163686d969750d958a61c9,JMAN523,Amy Brock,11/09/2012,9204967898,Amy@gmail.com,East Morgan,Telangana,731184,29/09/1973,female,,Eric Schmidt,admin,cfeffaef-de11-458c-9f02-4c0be55dccc3,Software Engineer,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,left,@NKWk8PwW8,True
66163686d969750d958a61ca,JMAN145,Heather Baker,04/07/2010,2021891193,Heather@gmail.com,New Brianmouth,Maharashtra,975318,04/12/1985,female,,Michael Kelly,admin,cfeffaef-de11-458c-9f02-4c0be55dccc3,Software Engineer,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,&gT0B_jaos,True
66163686d969750d958a61cb,JMAN280,Daniel Harris,19/03/2024,3025372194,Daniel@gmail.com,South Melissastad,Andhra Pradesh,898492,30/09/1980,male,,Theresa Sanders,user,47481970-9b6f-4a98-9be5-d5e8d071df54,Intern,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,active,k%i2KhuO@_,False
66163686d969750d958a61cc,JMAN75,Marcus Armstrong,17/03/2019,7567308646,Marcus@gmail.com,New Johnburgh,Odisha,917456,10/03/2000,male,,Catherine Bryant,admin,9f83ecca-2557-416f-98e3-5ae2343b87b8,Manager,c6b1a3a4-3b9d-4abf-aca2-f06b9ad5e54e,Delivery,active,%@bB(^7r&4,False
66163686d969750d958a61cd,JMAN328,Michael Mendoza,24/12/2014,3613709955,Michael@gmail.com,North Meganhaven,West Bengal,769878,17/10/1991,male,,Mark Lee,user,44abc727-c27c-44fb-a4f2-3809a861c7fe,Consultant,1f48e067-9c7e-420d-b5c2-637abb9ca885,Administration,active,#0tMTRmX+*,False
