user_id,userName,dateOfJoin,mobileNumber,email,city,state,pin,dateOfBirth,gender,reportingUserId,reporterName,roles,designationId,designation,departmentId,department,user_status,password,requirePasswordChange
JMAN389,David Cantu,27/05/2022,9980075396,David@gmail.com,Brittanyside,Meghalaya,483571,28/04/1992,male,JMAN449,Geoffrey Ward,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,gp(&L3Amkq,False
JMAN662,Cassandra Martinez,06/12/2018,4279158518,Cassandra@yahoo.com,Meganport,Goa,203675,21/05/2001,male,JMAN228,Matthew Mendoza,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,NFZ*3U)uD3,True
JMAN365,Rachel Reyes,05/04/2016,5787064345,Rachel@yahoo.com,Carolinemouth,Nagaland,658864,06/07/2002,male,JMAN449,Michael Moran,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,*0a9Ojxe9m,True
JMAN240,Richard Pierce,26/03/2016,1894086380,Richard@yahoo.com,North Crystalmouth,West Bengal,957153,14/01/1984,female,JMAN555,Patricia Hensley,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,Q)8THpg_c#,False
JMAN67,Janet Perkins,31/08/2021,9325454514,Janet@yahoo.com,South Christopher,Madhya Pradesh,101384,01/06/1996,male,JMAN714,Troy Yang,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,$Vb2odTdV*,True
JMAN971,Virginia Mccarthy,25/11/2018,2721382074,Virginia@gmail.com,New Jessica,Arunachal Pradesh,342469,17/07/1994,female,JMAN714,Mark Williams,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,_X!^n5PsP#,True
JMAN616,Christopher Novak,06/05/2010,6179357640,Christopher@yahoo.com,West Seanmouth,Uttarakhand,253485,11/09/1991,female,JMAN483,Bradley Green,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,27+Nki%^)k,False
JMAN337,Dana Underwood,08/04/2014,5672661065,Dana@gmail.com,Katherineport,Sikkim,807447,11/03/1975,female,JMAN483,Timothy Davis,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,K^3AelAGK*,True
JMAN192,James Reed,22/02/2024,7707385092,James@gmail.com,Meganmouth,Kerala,854792,16/02/1978,female,JMAN835,Ashley Curry,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,Dr5WW%wm+_,False
JMAN480,Erin Owens,11/02/2023,1507137501,Erin@gmail.com,Houseville,Kerala,678159,29/12/1991,female,JMAN835,Julie Thomas,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,*Ee!5bUryI,False
JMAN365,Courtney Yates,02/10/2019,4379991829,Courtney@yahoo.com,Brianfurt,Haryana,392662,14/02/1998,female,JMAN168,Jamie Mccall,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,y#2McFkeni,True
JMAN763,Courtney Meyer,11/03/2019,2038692857,Courtney@gmail.com,Port Patricia,Odisha,736493,28/10/2001,female,JMAN103,Joshua Cameron,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,t3lpN+eS(U,False
JMAN510,Jessica Richard,08/10/2018,3626058178,Jessica@gmail.com,Jacksonfort,Uttarakhand,979432,31/05/1992,male,JMAN864,Katherine Murphy,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,FS8dKraj2%,True
JMAN148,Rachel Anderson,10/05/2010,7375531877,Rachel@gmail.com,Bradleyhaven,Manipur,961675,09/03/2001,female,JMAN449,Terrence Barrera,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,^xKtTJ#c(4,True
JMAN257,Tiffany Blake,05/02/2014,8726471488,Tiffany@gmail.com,Howellton,Jharkhand,674962,05/12/1995,female,JMAN828,Kevin Graves,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,#+5vUXc@Cp,True
JMAN724,Connor Carter,24/09/2017,7845023280,Connor@yahoo.com,Mackside,Rajasthan,781334,09/05/1973,male,JMAN272,Christopher Lynch,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,)%S8JGTM3e,True
JMAN882,Angela Morton,25/10/2010,9704559290,Angela@yahoo.com,East Dianeton,Rajasthan,755928,22/05/1995,female,JMAN168,Mrs. Mary Cohen,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,24wOJnig(e,False
JMAN377,Benjamin Singh DDS,28/07/2011,3743704779,Benjamin@yahoo.com,North Connorbury,Himachal Pradesh,149804,20/08/1978,male,JMAN827,Jason Salazar,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,(jBk7wXcgj,False
JMAN663,Jake Bryant,24/04/2012,2107824482,Jake@gmail.com,Mollyborough,West Bengal,691108,23/07/1977,female,JMAN820,Pamela Lane,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,MzQmDOq5)4,True
JMAN724,Alejandro Brown,13/11/2016,2108925413,Alejandro@gmail.com,West Michael,Uttarakhand,770260,07/05/1980,male,JMAN449,James Carrillo,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,^8I_k8@lhq,False
JMAN267,Harold Guerra,12/12/2013,2958632821,Harold@gmail.com,Nathanielview,Tripura,941348,05/06/1992,female,JMAN10,Bobby Jones,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,!4Pe#ho7@F,False
JMAN773,Nathaniel Allen,03/05/2015,4640837173,Nathaniel@yahoo.com,North Kathrynport,Punjab,410944,03/01/1980,female,JMAN168,Michael Chase,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,(N4mkBmu+w,True
JMAN79,Brian Hernandez,03/04/2012,4778006387,Brian@yahoo.com,Joshuabury,Himachal Pradesh,944462,06/06/1981,female,JMAN10,Sean Mueller,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,@CevyEg0e8,True
JMAN891,Kevin Howell,12/05/2010,6980457383,Kevin@gmail.com,Davidborough,Maharashtra,519635,11/06/1994,male,JMAN137,Christopher Armstrong,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,(mX8!SBvah,False
JMAN734,Judy Sandoval,14/11/2016,1583781957,Judy@gmail.com,West Erik,Punjab,977748,06/10/1993,male,JMAN189,Carl Peterson,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,AM4qWlJc#q,True
JMAN289,Dawn Joseph,10/02/2024,5199173362,Dawn@gmail.com,Kellymouth,Kerala,254028,16/02/1975,male,JMAN828,Brian Rangel,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,%r06VFkK8r,True
JMAN494,Rachel Johnson,01/12/2022,5419584831,Rachel@gmail.com,West Heatherbury,Uttar Pradesh,765888,21/04/1980,female,JMAN646,Timothy Bautista,admin,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,sWFCS5V$^2,False
JMAN157,Vanessa Watson,04/05/2024,7866455736,Vanessa@gmail.com,Coryview,Bihar,914426,05/10/1990,female,JMAN633,Timothy Barnes,user,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,pN5FCNzXo%,False
JMAN344,Lisa Stephens,12/04/2013,5460807098,Lisa@gmail.com,West Debra,Nagaland,341776,28/12/1996,female,JMAN976,Mary Costa,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,%lHzaX!8Q1,True
JMAN157,Justin Simmons,20/05/2024,1894395727,Justin@yahoo.com,Michaelton,Goa,168578,23/08/1990,female,JMAN835,Oscar Ferguson,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,wPqrrIRm%8,True
JMAN941,Denise Taylor,13/06/2019,9130098914,Denise@yahoo.com,Lake Robertoton,Meghalaya,842552,03/08/1991,male,JMAN527,Kim Johnson,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,^a%1I2zcwD,False
JMAN231,Elizabeth Luna,03/04/2021,9678759931,Elizabeth@yahoo.com,West Danielle,Tamil Nadu,853647,09/07/1974,male,JMAN828,David Wyatt,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,^lAiGmrA^7,False
JMAN449,Wanda Jones,27/09/2019,3611123858,Wanda@yahoo.com,Port Dennisburgh,Rajasthan,475843,22/09/1981,male,JMAN403,Logan Smith,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,GTJ)2HRo#2,True
JMAN839,Brett Rodriguez,28/04/2012,3724934861,Brett@yahoo.com,Ryanstad,Manipur,164800,18/07/1997,female,JMAN976,Jean Brown,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,%F9VCGpfo#,False
JMAN668,Thomas Brooks,10/11/2023,6412289447,Thomas@gmail.com,South Jeffrey,Andhra Pradesh,304360,01/06/1989,male,JMAN511,Emma Brown,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,6mbc92Mm**,False
JMAN930,Dawn Morton,09/11/2012,8750870279,Dawn@gmail.com,New Jacqueline,Jharkhand,973648,29/12/2001,female,JMAN828,Christopher Jones,user,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,Q0MAMzsU&K,False
JMAN278,Christopher Carpenter,20/11/2024,9315629156,Christopher@gmail.com,East Apriltown,Punjab,595714,10/03/1995,male,JMAN449,Jennifer Morris,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,K9N+1Pbgo*,True
JMAN46,John Garcia,28/12/2023,8957136823,John@yahoo.com,Joseland,Bihar,630082,18/08/1986,female,JMAN272,Matthew Washington,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,*!b4Bv2y+*,False
JMAN981,Christopher Fox,06/09/2020,7330524607,Christopher@yahoo.com,East Ian,Kerala,338562,05/08/1974,male,JMAN827,Austin George,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,mTS0+Xfj@i,True
JMAN160,Craig Austin,20/04/2016,3286036583,Craig@gmail.com,Gardnerfurt,Chhattisgarh,450449,29/05/1979,male,JMAN103,Gregory Armstrong,admin,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,Ko2%IWMdE*,True
JMAN260,Jeffrey Adams,26/01/2024,5262383837,Jeffrey@yahoo.com,Jacobton,Haryana,500004,06/04/1987,female,JMAN556,Tammy Clark,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,6Gix7!PmV_,True
JMAN49,Scott Medina,28/12/2017,1774533930,Scott@yahoo.com,Jenniferton,Haryana,464173,24/08/1973,male,JMAN835,Deanna Lester,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,+b*1yQe^7I,False
JMAN5,Bryan Smith,26/05/2014,7846681383,Bryan@yahoo.com,Lake Ralphfurt,Meghalaya,673075,08/07/1992,female,JMAN828,Logan Howe,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,^LloRhdQ@8,False
JMAN359,Laura Gonzalez,10/07/2019,8235085224,Laura@yahoo.com,Courtneyhaven,Tamil Nadu,179327,16/12/1986,female,JMAN511,Ryan Wright,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,KU(2UT%rjd,False
JMAN580,Brian Roy,04/12/2017,7438531926,Brian@gmail.com,West Kayla,Uttarakhand,174270,25/06/1989,male,JMAN228,Raymond Wood,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,IkjJ2pWp&q,False
JMAN672,Carlos Watkins,21/04/2020,1055508732,Carlos@yahoo.com,Lake Jose,Odisha,288927,15/08/1974,female,JMAN986,Joseph Henson,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,+8S4lUrj@8,False
JMAN318,Ashley Collier,07/09/2023,4991741439,Ashley@gmail.com,West Ashley,Meghalaya,536128,06/01/1980,female,JMAN195,Gregory Hansen,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,jh4Q+XFe#(,False
JMAN214,Lindsay Payne,25/10/2021,5376182801,Lindsay@gmail.com,Campbellside,Jharkhand,611358,23/11/1977,female,JMAN556,Anthony Rodriguez,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,%89Vrnuoz#,True
JMAN564,Darren Park,27/07/2013,3759303378,Darren@yahoo.com,Paulbury,Goa,333579,01/03/1997,male,JMAN168,Alexander Johnston,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,SCY8ezWa&0,False
JMAN482,Reginald Edwards,02/12/2014,5863648490,Reginald@yahoo.com,Richardsonton,Odisha,935425,29/03/2002,male,JMAN828,Nicole Klein,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,Grb8@4Bv4_,False
JMAN393,Katherine Hill,21/06/2021,6166033960,Katherine@gmail.com,North Kimberly,Kerala,661589,04/11/1995,male,JMAN827,Ashley George,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,(9y2kIwVXu,True
JMAN208,Maria Rice,21/06/2012,5755368997,Maria@gmail.com,Lopezport,Nagaland,980251,26/03/1987,female,JMAN189,Roy Sanchez,admin,bbbb1a8d-1a2c-4bb0-a89e-a88c06453834,CEO,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,)8eQ#0WOat,True
JMAN878,Mr. Thomas Elliott,22/01/2013,8878483128,Mr.@gmail.com,Port Rebeccafort,Tamil Nadu,599276,14/03/1991,male,JMAN511,Brian Perez,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,82DCSuic%f,True
JMAN871,Tammy Lowe,12/12/2019,2013742108,Tammy@yahoo.com,South James,Sikkim,100873,14/02/1991,male,JMAN820,David Graham,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,)6QGN53F$b,False
JMAN756,Donna Stevenson,06/11/2017,9698676977,Donna@gmail.com,Port Crystalmouth,Manipur,930574,06/11/1988,male,JMAN646,Barry Pierce,admin,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,2U6CIgd6Z^,False
JMAN298,Donna Mills,06/09/2024,4647956973,Donna@gmail.com,Danaborough,Bihar,603494,26/08/1992,female,JMAN168,Tyrone Jones,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,M)c3pOxJ#b,True
JMAN264,Lori Cortez,11/06/2018,3770713364,Lori@yahoo.com,Osbornmouth,Chhattisgarh,654663,11/09/1981,female,JMAN195,Heidi George,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,$VF0(Nvbjp,True
JMAN849,Kimberly Conner,15/07/2023,2322714449,Kimberly@yahoo.com,Markland,Telangana,324289,23/06/1990,female,JMAN228,Sarah Park,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,D^b)0GFqzL,False
JMAN539,Emily Gallagher,31/03/2010,5876997342,Emily@yahoo.com,South Jerome,Punjab,799617,31/03/1978,male,JMAN189,Renee Mitchell,admin,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,I5WDxL!f)z,True
JMAN969,Jacqueline Garza,24/12/2013,8331060597,Jacqueline@gmail.com,New Anne,Tamil Nadu,909355,13/08/1979,female,JMAN555,Justin Fields,user,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,2@9D8Wi*i),False
JMAN320,Barry Kelly,04/03/2012,2701107457,Barry@yahoo.com,Lake Margaret,Telangana,404963,19/12/1981,male,JMAN195,Donald Finley,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,GI+*4ZCghA,False
JMAN620,Brianna Rivas,03/06/2023,4254258773,Brianna@gmail.com,Gonzalesville,Himachal Pradesh,933853,15/05/1995,female,JMAN168,Jordan Flores,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,iH$h5lEe@_,False
JMAN958,Shannon Griffin,16/10/2013,3110487549,Shannon@yahoo.com,Jonesborough,Bihar,932390,25/12/1992,female,JMAN10,Patricia Morgan,user,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,)2wDQcV6^x,False
JMAN557,Jessica Byrd,23/01/2012,6525590615,Jessica@yahoo.com,Juliafort,Nagaland,641088,20/06/1982,female,JMAN272,Kelly Blake,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,ln0Nykc&*l,False
JMAN45,Steven King,08/11/2010,6577835383,Steven@yahoo.com,Singhshire,Kerala,371081,03/06/1974,male,JMAN827,Chad Johnson,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,)6TAjkE8ou,False
JMAN619,Erika Carter,23/04/2021,4262551421,Erika@gmail.com,Stevenmouth,Chhattisgarh,481348,14/06/1989,female,JMAN449,Willie Moss,user,1ea61e90-333c-4102-a6c0-9f66ad8e59ce,Senior Associate Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,)l0YcrqKHP,False
JMAN66,Karen Lynch,11/06/2018,3483640325,Karen@gmail.com,East Michaelburgh,Uttarakhand,109682,02/11/1982,male,JMAN998,Brent Grant,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,)1KJ^2BfUb,True
JMAN471,Kelly Johnson,02/07/2023,1189099498,Kelly@yahoo.com,North Blakeland,Gujarat,833908,05/01/1978,male,JMAN936,Richard Miller,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,gsY0v%Gb@9,True
JMAN564,Tricia Martinez,28/12/2014,1724919586,Tricia@gmail.com,Shannonmouth,Meghalaya,390408,21/02/1993,female,JMAN998,Melissa Acevedo,admin,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,%%ld2FWHZy,True
JMAN925,Heidi Hayden,19/04/2022,5967517479,Heidi@gmail.com,West Rodneyside,Uttar Pradesh,682683,29/01/1996,male,JMAN646,Jose Thomas,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,active,!D7OIu0gOH,True
JMAN627,Carrie Romero,17/07/2013,8486727992,Carrie@gmail.com,East Janet,Punjab,539228,13/06/1993,male,JMAN272,Matthew Cruz,user,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,+M)i3E6mxE,True
JMAN650,Darlene Miller,03/10/2010,2881811264,Darlene@gmail.com,Watsonstad,Madhya Pradesh,913870,08/08/1992,male,JMAN936,Robert Peterson,user,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,0tXaaVvs*@,True
JMAN459,Leah Marshall,26/10/2013,5592185644,Leah@yahoo.com,Port Tommy,Chhattisgarh,176027,19/05/1998,male,JMAN195,Lawrence Turner,user,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,DT6*MYaf0^,True
JMAN25,Tammy Gibson,10/11/2021,7766508906,Tammy@yahoo.com,Lake Monica,Gujarat,605912,05/10/2001,female,JMAN168,Debbie Sanchez,user,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,&S9Jgy_8!X,True
JMAN966,James Long,17/11/2017,7336491657,James@gmail.com,Port Davidburgh,Chhattisgarh,656906,26/07/2002,male,JMAN511,Nicholas Hartman,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,+4@D4UxvgW,False
JMAN143,Jessica Craig,25/12/2016,2462578700,Jessica@gmail.com,Robinsontown,Telangana,575267,13/04/1974,female,JMAN403,George Church,admin,aba81bb9-3fc6-43f2-acbd-456e5fd3f72b,Intern,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,$#8zIRwE#v,True
JMAN267,Tammy Solomon,23/01/2016,3008068168,Tammy@yahoo.com,Lake Katieview,Jharkhand,637163,10/08/2002,female,JMAN137,Christine Jackson,admin,04ec0b1e-7cd0-4b76-80cb-7a4ad103134e,Manager,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,!%5NH12yZ6,False
JMAN492,Cassandra Farmer,16/07/2021,7374851590,Cassandra@yahoo.com,Joelmouth,Uttarakhand,924762,05/11/1989,male,JMAN137,Troy Contreras,admin,d0269cd6-9465-46cc-b4a1-babe8d93d547,Consultant,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,RmBCdrf$)0,True
JMAN633,Michael Schroeder,09/10/2016,2800092831,Michael@yahoo.com,Edwardsport,Telangana,658575,11/03/1987,male,JMAN835,Daniel Williamson,admin,5a28a7a5-9950-40df-9b29-da223b74701b,Senior Software Engineer,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,(Ya_3SyIF%,True
JMAN364,Kimberly Pollard,25/08/2013,1142048101,Kimberly@yahoo.com,Gomezton,Gujarat,353002,02/10/1977,male,JMAN646,Natasha Doyle,admin,a84c135e-b8de-4fdf-b9e0-31cc18507d05,Solutions Consultant,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,left,!$4FtSqtzi,True
JMAN183,Jessica Rowe,20/12/2024,3593033297,Jessica@yahoo.com,Thomasberg,Sikkim,751793,12/07/1985,female,JMAN976,Christine Maldonado,user,4aacc337-6e3d-49ad-a1a0-12400e3aeb20,Solution Enabler,9ca17918-0e85-4e94-b2ba-298f26eaf27e,Administration,left,SWpqK6Pzw!,True
JMAN723,Robyn Craig,06/09/2023,2421786531,Robyn@yahoo.com,North Jason,Tripura,714627,19/08/2000,female,JMAN137,Kathryn Shea,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,left,_4xOpvQ6l&,False
JMAN601,David Patrick,19/01/2020,6857489371,David@gmail.com,Port Markburgh,Bihar,634924,28/05/1975,male,JMAN998,Sandra Klein,user,fbbfbbb7-ea35-44cb-8944-3d7abc67f3ec,Business Administrator,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,Hm4LLPhXl),True
JMAN144,William Diaz,01/10/2017,2260768418,William@yahoo.com,Rodriguezmouth,Himachal Pradesh,675244,05/03/1977,female,JMAN986,Robert Edwards Jr.,admin,5cf343f3-4476-42c9-9f63-2bc4dc873c9e,Senior Consultant,5e79cd96-279f-45cf-9984-5d822a2632e1,Operations,active,_tG3BmTuz3,True
JMAN223,Wesley Moore,23/01/2013,1170293329,Wesley@yahoo.com,Port Mark,Tamil Nadu,831590,07/10/1994,female,JMAN986,David Taylor,admin,379aac20-a043-41ea-911b-5920aac57a7d,Software Engineer,b738be0a-f6bb-4c02-882a-c7ac1cabdb01,Delivery,active,0sJ+4kBaEr,True
